Beta-Negative Binomial Process and Exchangeable ￼Random Partitions for Mixed-Membership Modeling,Mingyuan Zhou,https://proceedings.neurips.cc/paper/2014/hash/3fab5890d8113d0b5a4178201dc842ad-Abstract.html
Learning Deep Features for Scene Recognition using Places Database,"Bolei Zhou, Agata Lapedriza, Jianxiong Xiao, Antonio Torralba, Aude Oliva",https://proceedings.neurips.cc/paper/2014/hash/3fe94a002317b5f9259f82690aeea4cd-Abstract.html
Efficient Sampling for Learning Sparse Additive Models in High Dimensions,"Hemant Tyagi, Bernd Gärtner, Andreas Krause",https://proceedings.neurips.cc/paper/2014/hash/40008b9a5380fcacce3976bf7c08af5b-Abstract.html
A framework for studying synaptic plasticity with neural spike train data,"Scott Linderman, Christopher H. Stock, Ryan P. Adams",https://proceedings.neurips.cc/paper/2014/hash/4122cb13c7a474c1976c9706ae36521d-Abstract.html
Real-Time Decoding of an Integrate and Fire Encoder,"Shreya Saxena, Munther Dahleh",https://proceedings.neurips.cc/paper/2014/hash/41a60377ba920919939d83326ebee5a1-Abstract.html
Parallel Direction Method of Multipliers,"Huahua Wang, Arindam Banerjee, Zhi-Quan Luo",https://proceedings.neurips.cc/paper/2014/hash/42a0e188f5033bc65bf8d78622277c4e-Abstract.html
Spectral Methods for Supervised Topic Models,"Yining Wang, Jun Zhu",https://proceedings.neurips.cc/paper/2014/hash/43fa7f58b7eac7ac872209342e62e8f1-Abstract.html
"Exclusive Feature Learning on Arbitrary Structures via $\ell_{1,2}$-norm","Deguang Kong, Ryohei Fujimaki, Ji Liu, Feiping Nie, Chris Ding",https://proceedings.neurips.cc/paper/2014/hash/43feaeeecd7b2fe2ae2e26d917b6477d-Abstract.html
Non-convex Robust PCA,"Praneeth Netrapalli, Niranjan U N, Sujay Sanghavi, Animashree Anandkumar, Prateek Jain",https://proceedings.neurips.cc/paper/2014/hash/443cb001c138b2561a0d90720d6ce111-Abstract.html
Expectation-Maximization for Learning Determinantal Point Processes,"Jennifer A. Gillenwater, Alex Kulesza, Emily Fox, Ben Taskar",https://proceedings.neurips.cc/paper/2014/hash/4462bf0ddbe0d0da40e1e828ebebeb11-Abstract.html
Estimation with Norm Regularization,"Arindam Banerjee, Sheng Chen, Farideh Fazayeli, Vidyashankar Sivakumar",https://proceedings.neurips.cc/paper/2014/hash/4558dbb6f6f8bb2e16d03b85bde76e2c-Abstract.html
Sparse Random Feature Algorithm as Coordinate Descent in Hilbert Space,"Ian En-Hsu Yen, Ting-Wei Lin, Shou-De Lin, Pradeep K. Ravikumar, Inderjit S. Dhillon",https://proceedings.neurips.cc/paper/2014/hash/459a4ddcb586f24efd9395aa7662bc7c-Abstract.html
Nonparametric Bayesian inference on multivariate exponential families,"William R. Vega-Brown, Marek Doniec, Nicholas G. Roy",https://proceedings.neurips.cc/paper/2014/hash/4671aeaf49c792689533b00664a5c3ef-Abstract.html
On Communication Cost of Distributed Statistical Estimation and Dimensionality,"Ankit Garg, Tengyu Ma, Huy Nguyen",https://proceedings.neurips.cc/paper/2014/hash/46771d1f432b42343f56f791422a4991-Abstract.html
A Block-Coordinate Descent Approach for Large-scale Sparse Inverse Covariance Estimation,"Eran Treister, Javier S. Turek",https://proceedings.neurips.cc/paper/2014/hash/46922a0880a8f11f8f69cbb52b1396be-Abstract.html
Local Decorrelation For Improved Pedestrian Detection,"Woonhyun Nam, Piotr Dollar, Joon Hee Han",https://proceedings.neurips.cc/paper/2014/hash/46ba9f2a6976570b0353203ec4474217-Abstract.html
Graph Clustering With Missing Data: Convex Algorithms and Analysis,"Ramya Korlakai Vinayak, Samet Oymak, Babak Hassibi",https://proceedings.neurips.cc/paper/2014/hash/4d6e4749289c4ec58c0063a90deb3964-Abstract.html
